date,stadium,home_team,away_team,home_tries,home_penalties,home_conversions,home_drop_goals,away_tries,away_penalties,away_conversions,away_drop_goals
2005-07-22,Nuku A'lofa,Tonga,Samoa,1,4,1,0,3,3,3,0
2005-07-30,Suva,Fiji,Samoa,2,3,1,0,0,5,0,0
2005-11-13,Madrid,Spain,Poland,9,3,7,0,2,0,1,0
2005-11-19,Chisinau,Moldova,Spain,1,0,1,0,4,4,4,0
2006-03-11,Andorra la Vella,Andorra,Spain,0,0,0,0,4,3,1,0
2006-04-16,Tokyo,Japan,Arabian Gulf,13,1,7,0,0,2,0,1
2006-04-23,Tokyo,Japan,Korea,8,0,5,0,2,0,2,0
2006-04-29,Madrid,Spain,Netherlands,3,1,3,0,1,2,1,0
2006-05-13,Heidelburg,Germany,Spain,2,2,1,0,0,2,0,0
2006-05-27,Madrid,Spain,Germany,5,1,4,0,1,1,1,0
2006-05-27,Windhoek,Namibia,Kenya,12,0,12,0,2,0,1,0
2006-06-24,Bridgetown,Barbados,Canada,0,1,0,0,11,0,7,0
2006-06-24,Raratonga,Cook Islands,Tonga,1,1,1,0,13,0,6,0
2006-07-01,Santiago,Chile,Argentina,1,1,1,1,10,0,5,0
2006-07-01,Santa Clara,United States of America,Barbados,13,0,13,0,0,0,0,0
2006-07-08,Buenos Aires,Argentina,Uruguay,2,4,2,0,0,0,0,0
2006-07-22,Montevideo,Uruguay,Chile,6,3,2,0,2,1,1,0
2006-08-12,St John's,Canada,United States of America,7,3,6,0,1,0,1,0
2006-09-09,Nairobi,Kenya,Namibia,6,0,0,0,3,3,1,0
2006-09-16,Prague,Czech Republic,Spain,2,0,1,0,3,4,3,0
2006-09-23,Odessa,Ukraine,Russia,1,2,0,0,3,2,2,0
2006-09-30,Moscow,Russia,Ukraine,4,3,4,0,3,0,1,0
2006-09-30,Madrid,Spain,Czech Republic,6,2,5,0,2,1,2,0
2006-09-30,Montevideo,Uruguay,United States of America,1,2,1,0,5,3,4,0
2006-10-07,Bucharest,Romania,Georgia,1,5,0,0,1,1,0,0
2006-10-07,L'Aquila,Italy,Portugal,13,0,9,0,0,0,0,0
2006-10-07,Stanford,United States of America,Uruguay,4,3,2,0,1,0,1,0
2006-10-14,Moscow,Russia,Italy,1,0,1,0,9,2,8,0
2006-10-14,Madrid,Spain,Romania,3,0,1,1,6,1,5,0
2006-10-28,Tbilisi,Georgia,Spain,4,2,4,1,2,3,2,0
2006-10-28,Windhoek,Namibia,Morocco,3,2,2,0,1,0,1,0
2006-11-11,Casablanca,Morocco,Namibia,1,0,0,1,4,1,2,0
2006-11-11,Tbilisi,Georgia,Portugal,2,1,2,0,0,1,0,0
2006-11-18,Hong Kong,Hong Kong,Japan,0,1,0,0,9,1,2,0
2006-11-25,Hong Kong,Japan,Korea,8,0,7,0,0,0,0,0
2006-11-25,Lisbon,Portugal,Georgia,1,2,0,0,1,2,0,0
2007-01-20,Casablanca,Morocco,Portugal,1,0,0,0,1,1,1,0
2007-01-27,Lisbon,Portugal,Morocco,1,3,1,0,2,1,1,0
2007-02-10,Henderson,Korea,Tonga,0,1,0,0,13,0,10,0
2007-03-10,Lisbon,Portugal,Uruguay,2,0,1,0,1,0,0,0
2007-03-24,Montevideo,Uruguay,Portugal,2,2,1,0,0,4,0,0
2006-02-04,Lansdowne Road,Ireland,Italy,2,4,2,0,1,3,1,0
2006-02-04,Twickenham,England,Wales,6,3,4,0,1,2,1,0
2006-02-05,Murrayfield,Scotland,France,2,2,2,0,2,2,0,0
2006-02-11,Stade de France,France,Ireland,6,1,5,0,4,1,4,0
2006-02-11,Rome,Italy,England,1,1,1,2,4,1,4,0
2006-02-12,Millennium Stadium,Wales,Scotland,4,0,4,0,2,2,1,0
2006-02-25,Stade de France,France,Italy,5,2,3,0,0,3,0,1
2006-02-25,Murrayfield,Scotland,England,0,5,0,1,0,4,0,0
2006-02-26,Lansdowne Road,Ireland,Wales,3,4,2,0,1,0,0,0
2006-03-11,Millennium Stadium,Wales,Italy,2,2,1,0,2,2,1,0
2006-03-11,Lansdowne Road,Ireland,Scotland,0,5,0,0,0,3,0,0
2006-03-12,Stade de France,France,England,3,4,2,0,0,2,0,0
2006-03-18,Rome,Italy,Scotland,1,1,1,0,1,1,1,1
2006-03-18,Millennium Stadium,Wales,France,1,3,1,0,2,3,1,0
2006-03-18,Twickenham,England,Ireland,2,4,1,0,3,3,2,0
2006-07-08,Christchurch,New Zealand,Australia,4,2,3,0,2,0,1,0
2006-07-15,Brisbane,Australia,South Africa,6,2,5,1,0,0,0,0
2006-07-22,Wellington,New Zealand,South Africa,2,7,2,0,2,1,2,0
2006-07-29,Brisbane,Australia,New Zealand,0,3,0,0,1,1,1,1
2006-08-05,Sydney,Australia,South Africa,2,2,2,0,2,2,1,0
2006-08-19,Auckland,New Zealand,Australia,3,5,2,0,3,2,3,0
2006-08-26,Pretoria,South Africa,New Zealand,3,3,1,0,5,4,4,0
2006-09-02,Rustenberg,South Africa,New Zealand,2,3,1,0,2,2,2,0
2006-09-09,Johannesburg,South Africa,Australia,2,3,1,1,1,3,1,0
2006-06-11,Sydney,Australia,England,3,5,2,0,0,1,0,0
2006-06-17,Melbourne,Australia,England,6,1,5,0,2,1,1,1
2006-06-17,Bucharest,Romania,France,1,3,0,0,9,1,7,0
2006-06-24,Cape Town,South Africa,France,1,7,0,0,4,2,2,2
2006-06-10,Hamilton,New Zealand,Ireland,3,5,2,0,2,3,2,0
2006-06-17,Auckland,New Zealand,Ireland,3,2,3,0,2,1,2,0
2006-06-24,Perth,Australia,Ireland,5,2,3,0,2,1,1,0
2006-06-11,Tokyo,Japan,Italy,0,2,0,0,7,1,7,0
2006-06-17,Lautoka,Fiji,Italy,4,1,3,0,2,2,1,0
2006-06-24,Buenos Aires,Argentina,New Zealand,1,4,1,0,3,2,2,0
2006-11-05,Twickenham,England,New Zealand,3,1,1,0,4,5,3,0
2006-11-11,Lyon,France,New Zealand,0,0,0,1,7,2,3,0
2006-11-18,Stade de France,France,New Zealand,1,2,0,0,2,3,2,0
2006-11-25,Millennium Stadium,Wales,New Zealand,1,1,1,0,5,4,4,0
2006-06-10,Durban,South Africa,Scotland,4,4,2,0,1,3,1,0
2006-06-17,Port Elizabeth,South Africa,Scotland,1,8,0,0,2,1,1,0
2006-06-11,Puerto Madryn,Argentina,Wales,3,2,3,0,3,2,2,0
2006-06-17,Buenos Aires,Argentina,Wales,3,8,3,0,3,2,3,0
2006-11-11,Twickenham,England,Argentina,2,2,1,0,1,6,1,0
2006-11-18,Rome,Italy,Argentina,1,3,1,0,2,3,2,0
2006-11-25,Stade de France,France,Argentina,3,2,3,0,2,4,2,0
2006-11-04,Millennium Stadium,Wales,Australia,2,5,2,0,4,1,3,0
2006-11-11,Rome,Italy,Australia,0,6,0,0,3,2,2,0
2006-11-19,Lansdowne Road,Ireland,Australia,2,3,1,0,0,2,0,0
2006-11-25,Murrayfield,Scotland,Australia,2,1,1,0,5,3,5,0
2006-11-17,Millennium Stadium,Wales,Canada,9,0,8,0,2,3,2,1
2006-11-25,Fontanafredda,Italy,Canada,5,2,5,0,0,2,0,0
2006-11-11,Millennium Stadium,Wales,Pacific Islanders,5,1,5,0,3,1,1,0
2006-11-18,Murrayfield,Scotland,Pacific Islanders,4,1,4,1,4,0,1,0
2006-11-26,Lansdowne Road,Ireland,Pacific Islanders,8,3,6,0,3,0,1,0
2006-11-11,Murrayfield,Scotland,Romania,7,1,5,0,0,2,0,0
2006-11-11,Lansdowne Road,Ireland,South Africa,4,2,3,0,2,1,1,0
2006-11-18,Twickenham,England,South Africa,2,3,2,0,2,2,1,1
2006-11-25,Twickenham,England,South Africa,1,3,0,0,1,2,1,4
2006-02-25,Murrayfield,Scotland,England,0,5,0,1,0,4,0,0
2006-03-11,Lansdowne Road,Ireland,Scotland,0,5,0,0,0,3,0,0
2006-03-18,Twickenham,England,Ireland,2,4,1,0,3,3,2,0
2006-06-11,Sydney,Australia,England,3,5,2,0,0,1,0,0
2006-06-17,Melbourne,Australia,England,6,1,5,0,2,1,1,1
2006-06-24,Perth,Australia,Ireland,5,2,3,0,2,1,1,0
2006-11-19,Lansdowne Road,Ireland,Australia,2,3,1,0,0,2,0,0
2006-07-08,Christchurch,New Zealand,Australia,4,2,3,0,2,0,1,0
2006-07-29,Brisbane,Australia,New Zealand,0,3,0,0,1,1,1,1
2006-08-19,Auckland,New Zealand,Australia,3,5,2,0,3,2,3,0
2006-07-22,Wellington,New Zealand,South Africa,2,7,2,0,2,1,2,0
2006-08-26,Pretoria,South Africa,New Zealand,3,3,1,0,5,4,4,0
2006-09-02,Rustenberg,South Africa,New Zealand,2,3,1,0,2,2,2,0
2006-07-15,Brisbane,Australia,South Africa,6,2,5,1,0,0,0,0
2006-08-05,Sydney,Australia,South Africa,2,2,2,0,2,2,1,0
2006-09-09,Johannesburg,South Africa,Australia,2,3,1,1,1,3,1,0
2006-11-11,Lyon,France,New Zealand,0,0,0,1,7,2,3,0
2006-11-25,Murrayfield,Scotland,Australia,2,1,1,0,5,3,5,0
2004-11-20,Madrid,Spain,Hungary,8,5,4,0,0,3,0,0
2005-02-13,Andorra la Vella,Andorra,Spain,0,0,0,0,3,5,3,0
2005-03-27,Ljubliana,Slovenia,Spain,0,2,0,0,11,1,9,0
2005-04-10,Madrid,Spain,Croatia,2,4,2,0,2,4,2,0
2005-11-13,Madrid,Spain,Poland,9,3,7,0,2,0,1,0
2005-11-19,Chisinau,Moldova,Spain,1,0,1,0,4,4,4,0
2006-03-11,Andorra la Vella,Andorra,Spain,0,0,0,0,4,3,1,0
2006-04-29,Madrid,Spain,Netherlands,3,1,3,0,1,2,1,0
2006-05-13,Heidelburg,Germany,Spain,2,2,1,0,0,2,0,0
2006-05-27,Madrid,Spain,Germany,5,1,4,0,1,1,1,0
2006-09-16,Prague,Czech Republic,Spain,2,0,1,0,3,4,3,0
2006-09-23,Odessa,Ukraine,Russia,1,2,0,0,3,2,2,0
2006-09-30,Moscow,Russia,Ukraine,4,3,4,0,3,0,1,0
2006-09-30,Madrid,Spain,Czech Republic,6,2,5,0,2,1,2,0
2004-11-20,Krasnodar,Russia,Georgia,2,1,1,0,4,0,2,1
2004-11-20,Odessa,Ukraine,Portugal,0,2,0,0,5,3,2,0
2004-11-27,Prague,Czech Republic,Romania,1,3,0,0,6,0,4,0
2005-02-05,Lisbon,Portugal,Georgia,2,2,1,0,1,2,0,1
2005-02-26,Tbilisi,Georgia,Ukraine,11,0,5,0,0,0,0,0
2005-02-26,Timisoara,Romania,Russia,5,2,1,0,1,1,1,0
2005-02-26,Lisbon,Portugal,Czech Republic,3,0,2,0,2,1,0,0
2005-03-12,Tbilisi,Georgia,Romania,2,2,2,0,1,2,1,0
2005-03-12,Prague,Czech Republic,Ukraine,5,3,4,0,1,0,0,0
2005-03-19,Bucharest,Romania,Ukraine,15,0,11,0,0,0,0,0
2005-03-19,Prague,Czech Republic,Russia,1,2,0,0,1,0,1,0
2005-06-04,Krasnoyarsk,Russia,Portugal,1,3,1,0,2,2,1,0
2005-06-11,Bucharest,Romania,Portugal,2,0,2,0,1,1,1,0
2005-06-12,Kutaisi,Georgia,Czech Republic,11,2,7,0,1,1,1,0
2005-11-12,Krasnodar,Russia,Czech Republic,7,3,4,0,2,0,1,0
2006-02-04,Tbilisi,Georgia,Russia,6,2,5,0,1,4,1,0
2006-02-25,Bucharest,Romania,Georgia,4,3,3,0,1,1,1,0
2006-03-11,Tbilisi,Georgia,Portugal,5,3,3,0,0,0,0,0
2006-03-11,La Teste,Czech Republic,Romania,0,1,0,0,8,0,5,0
2006-03-18,Lisbon,Portugal,Romania,0,1,0,0,4,1,2,0
2006-04-29,Odessa,Ukraine,Georgia,0,4,0,0,4,2,3,0
2006-05-13,Lisbon,Portugal,Ukraine,8,0,6,0,2,0,2,0
2006-05-20,Prague,Czech Republic,Portugal,2,0,0,0,2,2,1,0
2006-05-27,Kharkov,Ukraine,Russia,2,0,1,0,9,0,5,0
2006-06-03,Kiev,Ukraine,Romania,0,0,0,0,10,0,4,0
2006-06-10,Krasnoyarsk,Russia,Romania,3,2,2,0,2,4,1,0
2006-06-10,Prague,Czech Republic,Georgia,0,1,0,0,3,0,3,1
2006-05-27,Windhoek,Namibia,Kenya,12,0,12,0,2,0,1,0
2006-09-09,Nairobi,Kenya,Namibia,6,0,0,0,3,3,1,0
2006-04-16,Tokyo,Japan,Arabian Gulf,13,1,7,0,0,2,0,1
2006-04-23,Tokyo,Japan,Korea,8,0,5,0,2,0,2,0
2006-06-03,Santa Clara,United States of America,Ireland A,1,2,1,0,4,2,1,0
2006-06-07,Nepean,Canada,Scotland A,1,1,1,0,2,0,1,1
2006-06-07,Santa Clara,United States of America,New Zealand Maori,0,2,0,0,12,0,7,0
2006-06-10,Toronto,Canada,England A,1,2,0,0,6,1,4,0
2006-06-17,Edmonton,Canada,United States of America,4,3,2,0,2,2,1,0
2006-06-13,Lisbon,Portugal,Russia,2,1,2,0,5,2,3,0
2006-06-18,Lisbon,Argentina Jaguares,Russia,9,1,7,1,0,2,0,0
2006-06-18,Lisbon,Portugal,Italy A,2,3,2,1,3,3,1,0
2006-06-24,Lisbon,Italy A,Russia,4,2,3,0,4,1,3,0
2006-06-24,Lisbon,Portugal,Argentina Jaguares,1,4,1,0,2,3,1,1
2006-07-01,Santiago,Chile,Argentina,1,1,1,1,10,0,5,0
2006-07-08,Buenos Aires,Argentina,Uruguay,2,4,2,0,0,0,0,0
2006-07-22,Montevideo,Uruguay,Chile,6,3,2,0,2,1,1,0
2006-10-07,Bucharest,Romania,Georgia,1,5,0,0,1,1,0,0
2006-10-07,L'Aquila,Italy,Portugal,13,0,9,0,0,0,0,0
2006-10-14,Moscow,Russia,Italy,1,0,1,0,9,2,8,0
2006-10-14,Madrid,Spain,Romania,3,0,1,1,6,1,5,0
2006-10-28,Tbilisi,Georgia,Spain,4,2,4,1,2,3,2,0
2006-11-11,Tbilisi,Georgia,Portugal,2,1,2,0,0,1,0,0
2006-11-25,Lisbon,Portugal,Georgia,1,2,0,0,1,2,0,0
2006-11-11,Chisinau,Moldova,Germany,4,2,0,0,2,4,1,0
2006-11-18,Heidelburg,Germany,Belgium,3,5,1,0,1,2,1,0
2007-04-21,Kiev,Ukraine,Germany,2,0,2,0,1,5,1,0
2007-04-28,Hanover,Germany,Netherlands,2,3,1,0,2,0,1,0
2007-11-10,Brussels,Belgium,Germany,4,2,3,0,2,2,1,0
2007-11-24,Heidelburg,Germany,Moldova,4,2,4,0,1,0,0,0
2008-04-19,Hanover,Germany,Ukraine,1,1,1,1,1,0,0,0
2008-04-26,Amsterdam,Netherlands,Germany,3,0,1,0,2,4,1,1
2006-05-14,Osaka,Japan,Georgia,5,1,2,0,1,0,1,0
2006-06-04,Tbilisi,Georgia,Barbarians,3,0,2,0,4,0,4,0
2006-08-26,Liege,Belgium,Spain,0,4,0,2,0,2,0,0
2006-09-16,Montevideo,Uruguay,Portugal,3,1,1,0,2,0,2,0
2006-02-25,Bucharest,Romania,Georgia,4,3,3,0,1,1,1,0
2004-05-16,Tokyo,Japan,Korea,3,0,2,0,3,0,2,0
2004-06-05,Nuku A'lofa,Tonga,Fiji,4,0,3,0,3,2,3,0
2004-06-12,Suva,Fiji,Samoa,4,1,3,0,0,1,0,0
2004-11-20,Madrid,Spain,Hungary,8,5,4,0,0,3,0,0
2005-02-13,Andorra la Vella,Andorra,Spain,0,0,0,0,3,5,3,0
2005-03-27,Ljubliana,Slovenia,Spain,0,2,0,0,11,1,9,0
2005-04-10,Madrid,Spain,Croatia,2,4,2,0,2,4,2,0
2005-05-08,Tokyo,Japan,Hong Kong,12,3,11,0,0,1,0,0
2005-05-15,Kangwon,Korea,Japan,4,1,4,0,7,1,6,0
2005-06-25,Suva,Fiji,Tonga,1,4,1,0,1,2,0,0
2005-07-02,Apia,Samoa,Tonga,6,4,4,0,3,3,2,0
2005-07-09,Apia,Samoa,Fiji,3,4,3,1,1,1,1,0
2005-07-16,Nuku A'lofa,Tonga,Fiji,3,0,2,0,4,0,2,0
2005-07-22,Nuku A'lofa,Tonga,Samoa,1,4,1,0,3,3,3,0
2005-07-30,Suva,Fiji,Samoa,2,3,1,0,0,5,0,0
2005-11-13,Madrid,Spain,Poland,9,3,7,0,2,0,1,0
2005-11-19,Chisinau,Moldova,Spain,1,0,1,0,4,4,4,0
2006-03-11,Andorra la Vella,Andorra,Spain,0,0,0,0,4,3,1,0
2006-04-16,Tokyo,Japan,Arabian Gulf,13,1,7,0,0,2,0,1
2006-04-23,Tokyo,Japan,Korea,8,0,5,0,2,0,2,0
2006-04-29,Madrid,Spain,Netherlands,3,1,3,0,1,2,1,0
2006-05-13,Heidelburg,Germany,Spain,2,2,1,0,0,2,0,0
2006-05-27,Madrid,Spain,Germany,5,1,4,0,1,1,1,0
2006-05-27,Windhoek,Namibia,Kenya,12,0,12,0,2,0,1,0
2006-06-24,Bridgetown,Barbados,Canada,0,1,0,0,11,0,7,0
2006-06-24,Raratonga,Cook Islands,Tonga,1,1,1,0,13,0,6,0
2006-07-01,Santiago,Chile,Argentina,1,1,1,1,10,0,5,0
2006-07-01,Santa Clara,United States of America,Barbados,13,0,13,0,0,0,0,0
2006-07-08,Buenos Aires,Argentina,Uruguay,2,4,2,0,0,0,0,0
2006-07-22,Montevideo,Uruguay,Chile,6,3,2,0,2,1,1,0
2006-08-12,St John's,Canada,United States of America,7,3,6,0,1,0,1,0
2006-09-09,Nairobi,Kenya,Namibia,6,0,0,0,3,3,1,0
2006-09-16,Prague,Czech Republic,Spain,2,0,1,0,3,4,3,0
2006-09-23,Odessa,Ukraine,Russia,1,2,0,0,3,2,2,0
2006-09-30,Moscow,Russia,Ukraine,4,3,4,0,3,0,1,0
2006-09-30,Madrid,Spain,Czech Republic,6,2,5,0,2,1,2,0
2006-09-30,Montevideo,Uruguay,United States of America,1,2,1,0,5,3,4,0
2006-10-07,Bucharest,Romania,Georgia,1,5,0,0,1,1,0,0
2006-10-07,L'Aquila,Italy,Portugal,13,0,9,0,0,0,0,0
2006-10-07,Stanford,United States of America,Uruguay,4,3,2,0,1,0,1,0
2006-10-14,Moscow,Russia,Italy,1,0,1,0,9,2,8,0
2006-10-14,Madrid,Spain,Romania,3,0,1,1,6,1,5,0
2006-10-28,Tbilisi,Georgia,Spain,4,2,4,1,2,3,2,0
2006-10-28,Windhoek,Namibia,Morocco,3,2,2,0,1,0,1,0
2006-11-11,Casablanca,Morocco,Namibia,1,0,0,1,4,1,2,0
2006-11-11,Tbilisi,Georgia,Portugal,2,1,2,0,0,1,0,0
2006-11-18,Hong Kong,Hong Kong,Japan,0,1,0,0,9,1,2,0
2006-11-25,Hong Kong,Japan,Korea,8,0,7,0,0,0,0,0
2006-11-25,Lisbon,Portugal,Georgia,1,2,0,0,1,2,0,0
2007-01-20,Casablanca,Morocco,Portugal,1,0,0,0,1,1,1,0
2007-01-27,Lisbon,Portugal,Morocco,1,3,1,0,2,1,1,0
2007-02-10,Henderson,Korea,Tonga,0,1,0,0,13,0,10,0
2007-03-10,Lisbon,Portugal,Uruguay,2,0,1,0,1,0,0,0
2007-03-24,Montevideo,Uruguay,Portugal,2,2,1,0,0,4,0,0
2007-02-03,Rome,Italy,France,0,1,0,0,5,2,4,0
2007-02-03,Twickenham,England,Scotland,4,5,2,1,2,2,2,0
2007-02-04,Millennium Stadium,Wales,Ireland,0,3,0,0,3,0,2,0
2007-02-10,Twickenham,England,Italy,1,5,0,0,1,0,1,0
2007-02-10,Murrayfield,Scotland,Wales,0,7,0,0,0,3,0,0
2007-02-11,Croke Park,Ireland,France,1,4,0,0,2,2,2,0
2007-02-24,Murrayfield,Scotland,Italy,2,1,2,0,4,3,4,0
2007-02-24,Croke Park,Ireland,England,4,5,4,0,1,2,1,0
2007-02-24,Stade de France,France,Wales,2,6,2,0,3,0,3,0
2007-03-10,Murrayfield,Scotland,Ireland,0,6,0,0,1,4,1,0
2007-03-10,Rome,Italy,Wales,2,3,2,0,2,2,2,0
2007-03-11,Twickenham,England,France,2,4,2,0,0,6,0,0
2007-03-17,Rome,Italy,Ireland,2,2,1,2,8,1,4,0
2007-03-17,Stade de France,France,Scotland,6,2,5,0,3,0,2,0
2007-03-17,Millennium Stadium,Wales,England,2,4,1,1,2,1,1,1
2007-06-16,Cape Town,South Africa,Australia,1,3,1,2,1,4,1,0
2007-06-23,Durban,South Africa,New Zealand,2,3,1,0,2,3,2,1
2007-06-30,Melbourne,Australia,New Zealand,2,2,2,0,2,1,1,0
2007-07-07,Sydney,Australia,South Africa,3,2,2,0,2,1,2,0
2007-07-14,Christchurch,New Zealand,South Africa,3,4,3,0,0,2,0,0
2007-07-21,Auckland,New Zealand,Australia,1,7,0,0,0,3,0,1
2007-09-07,Stade de France,France,Argentina,0,4,0,0,1,4,0,0
2007-09-08,Marseille,Italy,New Zealand,2,0,2,0,11,1,9,0
2007-09-08,Lyon,Australia,Japan,13,2,10,0,0,1,0,0
2007-09-08,Lens,England,United States of America,3,3,2,0,1,1,1,0
2007-09-09,Nantes,Canada,Wales,3,0,1,0,5,3,4,0
2007-09-09,Parc des Princes,Samoa,South Africa,1,0,1,0,8,3,5,0
2007-09-09,Saint-Etienne,Portugal,Scotland,1,1,1,0,8,0,8,0
2007-09-09,Bordeaux,Ireland,Namibia,5,1,2,0,2,1,2,0
2007-09-11,Lyon,Argentina,Georgia,4,3,2,0,0,1,0,0
2007-09-12,Montpellier,Tonga,United States of America,3,2,2,0,2,1,1,0
2007-09-12,Toulouse,Fiji,Japan,4,3,3,0,3,4,2,0
2007-09-12,Marseille,Italy,Romania,2,4,1,0,2,2,1,0
2007-09-14,Stade de France,England,South Africa,0,0,0,0,3,5,3,0
2007-09-15,Lyon,New Zealand,Portugal,16,0,14,0,1,1,1,1
2007-09-15,Millennium Stadium,Wales,Australia,2,2,2,0,4,1,3,1
2007-09-15,Bordeaux,Georgia,Ireland,1,1,1,0,2,0,2,0
2007-09-16,Millennium Stadium,Canada,Fiji,1,3,1,0,4,1,3,0
2007-09-16,Montpellier,Samoa,Tonga,0,5,0,0,1,4,1,0
2007-09-16,Toulouse,France,Namibia,13,0,11,0,1,0,1,1
2007-09-18,Murrayfield,Scotland,Romania,6,0,6,0,0,0,0,0
2007-09-19,Parc des Princes,Italy,Portugal,3,4,2,0,1,0,0,0
2007-09-20,Millennium Stadium,Wales,Japan,11,1,7,0,2,2,1,0
2007-09-21,Stade de France,France,Ireland,2,5,0,0,0,0,0,1
2007-09-22,Lens,South Africa,Tonga,4,2,2,0,3,2,2,0
2007-09-22,Nantes,England,Samoa,4,4,3,2,1,5,1,0
2007-09-22,Marseille,Argentina,Namibia,9,2,6,0,0,1,0,0
2007-09-23,Montpellier,Australia,Fiji,7,3,4,1,2,0,1,0
2007-09-23,Murrayfield,Scotland,New Zealand,0,0,0,0,6,2,2,0
2007-09-25,Bordeaux,Canada,Japan,2,0,1,0,2,0,1,0
2007-09-25,Toulouse,Portugal,Romania,1,1,1,0,2,0,2,0
2007-09-26,Lens,Georgia,Namibia,3,3,3,0,0,0,0,0
2007-09-26,Saint-Etienne,Samoa,United States of America,3,2,2,0,2,3,1,0
2007-09-28,Parc des Princes,England,Tonga,4,2,2,2,2,2,2,0
2007-09-29,Toulouse,New Zealand,Romania,13,0,10,0,1,1,0,0
2007-09-29,Bordeaux,Australia,Canada,6,1,2,0,0,2,0,0
2007-09-29,Nantes,Fiji,Wales,4,4,3,0,5,1,3,0
2007-09-29,Saint-Etienne,Italy,Scotland,1,3,1,0,0,6,0,0
2007-09-30,Marseille,France,Georgia,9,3,5,0,1,0,1,0
2007-09-30,Parc des Princes,Argentina,Ireland,2,3,1,3,2,1,1,0
2007-09-30,Montpellier,South Africa,United States of America,9,1,8,0,2,1,1,0
2007-10-06,Marseille,Australia,England,1,1,1,0,0,4,0,0
2007-10-06,Millennium Stadium,France,New Zealand,2,2,2,0,2,2,1,0
2007-10-07,Marseille,Fiji,South Africa,2,2,2,0,5,2,3,0
2007-10-07,Stade de France,Argentina,Scotland,1,3,1,1,1,2,1,0
2007-10-13,Stade de France,France,England,0,3,0,0,1,2,0,1
2007-10-14,Stade de France,Argentina,South Africa,1,2,1,0,4,3,4,0
2007-10-19,Parc des Princes,France,Argentina,1,1,1,0,5,1,3,0
2007-10-20,Stade de France,England,South Africa,0,2,0,0,0,5,0,0
2007-05-26,Bloemfontein,South Africa,England,7,3,7,0,1,1,1,0
2007-06-02,Pretoria,South Africa,England,8,1,6,0,1,5,1,0
2007-08-18,Marseille,France,England,1,5,1,0,0,3,0,0
2007-05-26,Santa Fe,Argentina,Ireland,1,4,1,1,2,2,2,0
2007-06-02,Buenos Aires,Argentina,Ireland,1,3,1,0,0,0,0,0
2007-08-11,Murrayfield,Scotland,Ireland,5,0,3,0,2,3,1,0
2007-05-26,Sydney,Australia,Wales,4,1,3,0,2,2,2,1
2007-06-02,Brisbane,Australia,Wales,3,4,2,0,0,0,0,0
2007-08-04,Twickenham,England,Wales,9,1,7,0,1,0,0,0
2007-06-16,Hamilton,New Zealand,Canada,10,0,7,0,1,2,1,0
2007-06-09,Perth,Australia,Fiji,8,1,3,0,0,0,0,0
2007-06-02,Auckland,New Zealand,France,5,3,4,0,1,2,0,0
2007-06-09,Wellington,New Zealand,France,9,2,5,0,1,1,1,0
2007-08-11,Twickenham,England,France,0,4,0,1,2,3,1,0
2007-08-26,Millennium Stadium,Wales,France,1,0,1,0,4,2,4,0
2007-06-02,Montevideo,Uruguay,Italy,1,0,0,0,4,1,3,0
2007-06-09,Mendoza,Argentina,Italy,2,4,1,0,0,2,0,0
2007-08-24,Belfast,Ireland,Italy,2,2,2,1,2,1,2,1
2007-06-09,Johannesburg,South Africa,Samoa,5,2,2,0,1,1,0,0
2007-08-18,Millennium Stadium,Wales,Argentina,3,2,3,0,2,2,2,0
2007-08-18,Saint Vincent Aosta,Italy,Japan,5,1,4,0,2,0,1,0
2007-08-15,Cape Town,South Africa,Namibia,15,2,12,0,1,2,1,0
2007-08-25,Murrayfield,Scotland,South Africa,0,1,0,0,3,2,3,0
2007-11-24,Millennium Stadium,Wales,South Africa,2,0,1,0,5,1,3,0
2007-02-03,Twickenham,England,Scotland,4,5,2,1,2,2,2,0
2007-02-24,Croke Park,Ireland,England,4,5,4,0,1,2,1,0
2007-02-03,Rome,Italy,France,0,1,0,0,5,2,4,0
2007-03-10,Murrayfield,Scotland,Ireland,0,6,0,0,1,4,1,0
2007-05-26,Sydney,Australia,Wales,4,1,3,0,2,2,2,1
2007-06-02,Brisbane,Australia,Wales,3,4,2,0,0,0,0,0
2007-06-30,Melbourne,Australia,New Zealand,2,2,2,0,2,1,1,0
2007-07-21,Auckland,New Zealand,Australia,1,7,0,0,0,3,0,1
2007-06-23,Durban,South Africa,New Zealand,2,3,1,0,2,3,2,1
2007-07-14,Christchurch,New Zealand,South Africa,3,4,3,0,0,2,0,0
2007-06-02,Auckland,New Zealand,France,5,3,4,0,1,2,0,0
2007-06-16,Cape Town,South Africa,Australia,1,3,1,2,1,4,1,0
2007-07-07,Sydney,Australia,South Africa,3,2,2,0,2,1,2,0
2007-11-24,Millennium Stadium,Wales,South Africa,2,0,1,0,5,1,3,0
2006-11-11,Chisinau,Moldova,Germany,4,2,0,0,2,4,1,0
2006-11-18,Heidelburg,Germany,Belgium,3,5,1,0,1,2,1,0
2007-04-21,Kiev,Ukraine,Germany,2,0,2,0,1,5,1,0
2007-04-28,Hanover,Germany,Netherlands,2,3,1,0,2,0,1,0
2007-11-10,Brussels,Belgium,Germany,4,2,3,0,2,2,1,0
2007-11-24,Heidelburg,Germany,Moldova,4,2,4,0,1,0,0,0
